probability_0,probability_1
0.9998500347137451,0.00015000009443610907
0.979814350605011,0.020185625180602074
0.9944197535514832,0.005580229684710503
0.9999173879623413,8.255224383901805e-05
0.9996247291564941,0.00037529724068008363
0.9545687437057495,0.04543129354715347
0.9992585778236389,0.0007414603605866432
0.9886721968650818,0.011327737011015415
0.9999822378158569,1.7709679013933055e-05
0.9999974966049194,2.48822539106186e-06
0.9998418092727661,0.00015822351269889623
0.967751681804657,0.03224831447005272
0.9760653376579285,0.023934636265039444
0.9998376369476318,0.0001623551215743646
0.9999616146087646,3.8424728700192645e-05
0.9998345375061035,0.00016543257515877485
0.9982774257659912,0.001722640241496265
0.994175910949707,0.005824024323374033
0.9999862909317017,1.3722346011491027e-05
0.9951552152633667,0.004844760987907648
0.9971258044242859,0.0028741767164319754
0.9993736147880554,0.0006264243857003748
0.9999980926513672,1.959864448508597e-06
0.999890923500061,0.00010909292905125767
0.9996354579925537,0.00036449864273890853
0.9999830722808838,1.6902544302865863e-05
0.9999845027923584,1.5458805137313902e-05
0.9986327290534973,0.0013672122731804848
0.9992954730987549,0.0007045012316666543
0.8779674768447876,0.12203247100114822
0.9930271506309509,0.006972819566726685
0.9380823373794556,0.06191765516996384
0.9992656111717224,0.0007344167679548264
0.9983635544776917,0.001636472879908979
0.9969923496246338,0.003007669933140278
0.9972708821296692,0.002729079220443964
0.9977995753288269,0.002200400922447443
0.9923263788223267,0.0076736630871891975
0.9889878630638123,0.01101211179047823
0.9727670550346375,0.02723291702568531
0.9961131811141968,0.0038868410047143698
0.9978064894676208,0.002193504013121128
0.9813907146453857,0.01860933192074299
0.9733439087867737,0.0266560185700655
0.9968041181564331,0.0031959342304617167
0.9963659048080444,0.003634067950770259
